timestamp,route_name,direction,hour_of_day,route_delay_s,is_congested,weather,temp,rain_mm,humidity,visibility,day_of_week,is_holiday
2026-01-25 20:00:00,Vinh Tuy Bridge,Inbound,20,24,0,Overcast,16.0,0.0,93.79,3000.0,6,0
2026-01-25 20:00:00,Vinh Tuy Bridge,Outbound,20,62,0,Overcast,16.0,0.0,93.79,3000.0,6,0
2026-01-25 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,Overcast,16.1,0.0,88.4,4100.0,6,0
2026-01-25 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,Overcast,16.1,0.0,88.4,4100.0,6,0
2026-01-24 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Overcast,11.0,0.0,93.55,5000.0,5,0
2026-01-24 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Overcast,11.0,0.0,93.55,5000.0,5,0
2026-01-24 07:10:00,Vinh Tuy Bridge,Inbound,7,48,0,Overcast,11.4,0.0,94.18,8600.0,5,0
2026-01-24 07:10:00,Vinh Tuy Bridge,Outbound,7,51,0,Overcast,11.4,0.0,94.18,8600.0,5,0
2026-01-24 07:30:00,Vinh Tuy Bridge,Inbound,7,75,0,Overcast,11.4,0.0,94.18,8600.0,5,0
2026-01-24 07:30:00,Vinh Tuy Bridge,Outbound,7,73,0,Overcast,11.4,0.0,94.18,8600.0,5,0
2026-01-24 10:00:00,Vinh Tuy Bridge,Inbound,10,134,1,Overcast,12.4,0.0,87.73,9600.0,5,0
2026-01-24 10:00:00,Vinh Tuy Bridge,Outbound,10,120,0,Overcast,12.4,0.0,87.73,9600.0,5,0
2026-01-24 12:00:00,Vinh Tuy Bridge,Inbound,12,148,1,Overcast,13.0,0.0,82.01,10000.0,5,0
2026-01-24 12:00:00,Vinh Tuy Bridge,Outbound,12,127,0,Overcast,13.0,0.0,82.01,10000.0,5,0
2026-01-24 15:00:00,Vinh Tuy Bridge,Inbound,15,174,1,Overcast,14.0,0.0,82.14,10000.0,5,0
2026-01-24 15:00:00,Vinh Tuy Bridge,Outbound,15,145,0,Overcast,14.0,0.0,82.14,10000.0,5,0
2026-01-24 16:00:00,Vinh Tuy Bridge,Inbound,16,219,1,Overcast,14.0,0.0,81.58,9400.0,5,0
2026-01-24 16:00:00,Vinh Tuy Bridge,Outbound,16,193,1,Overcast,14.0,0.0,81.58,9400.0,5,0
2026-01-24 17:10:00,Vinh Tuy Bridge,Inbound,17,250,1,Overcast,14.0,0.0,82.14,7000.0,5,0
2026-01-24 17:10:00,Vinh Tuy Bridge,Outbound,17,232,1,Overcast,14.0,0.0,82.14,7000.0,5,0
2026-01-24 20:00:00,Vinh Tuy Bridge,Inbound,20,55,0,Overcast,13.0,0.0,93.65,7000.0,5,0
2026-01-24 20:00:00,Vinh Tuy Bridge,Outbound,20,68,0,Overcast,13.0,0.0,93.65,7000.0,5,0
2026-01-24 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,Overcast,13.4,0.0,87.78,8800.0,5,0
2026-01-24 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,Overcast,13.4,0.0,87.78,8800.0,5,0
2026-01-23 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Overcast,11.0,0.0,76.36,10000.0,4,0
2026-01-23 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Overcast,11.0,0.0,76.36,10000.0,4,0
2026-01-23 07:10:00,Vinh Tuy Bridge,Inbound,7,46,0,Overcast,11.0,0.0,75.75,10200.0,4,0
2026-01-23 07:10:00,Vinh Tuy Bridge,Outbound,7,67,0,Overcast,11.0,0.0,75.75,10200.0,4,0
2026-01-23 07:30:00,Vinh Tuy Bridge,Inbound,7,68,0,Overcast,11.0,0.0,75.75,10200.0,4,0
2026-01-23 07:30:00,Vinh Tuy Bridge,Outbound,7,94,0,Overcast,11.0,0.0,75.75,10200.0,4,0
2026-01-23 10:00:00,Vinh Tuy Bridge,Inbound,10,49,0,Overcast,12.4,0.0,67.6,10000.0,4,0
2026-01-23 10:00:00,Vinh Tuy Bridge,Outbound,10,55,0,Overcast,12.4,0.0,67.6,10000.0,4,0
2026-01-23 12:00:00,Vinh Tuy Bridge,Inbound,12,55,0,Overcast,13.0,0.0,66.93,10000.0,4,0
2026-01-23 12:00:00,Vinh Tuy Bridge,Outbound,12,51,0,Overcast,13.0,0.0,66.93,10000.0,4,0
2026-01-23 15:00:00,Vinh Tuy Bridge,Inbound,15,80,0,Overcast,14.0,0.0,67.15,10000.0,4,0
2026-01-23 15:00:00,Vinh Tuy Bridge,Outbound,15,73,0,Overcast,14.0,0.0,67.15,10000.0,4,0
2026-01-23 16:00:00,Vinh Tuy Bridge,Inbound,16,140,1,Overcast,14.4,0.0,64.34,10000.0,4,0
2026-01-23 16:00:00,Vinh Tuy Bridge,Outbound,16,137,0,Overcast,14.4,0.0,64.34,10000.0,4,0
2026-01-23 17:10:00,Vinh Tuy Bridge,Inbound,17,255,1,Overcast,14.0,0.0,62.72,10000.0,4,0
2026-01-23 17:10:00,Vinh Tuy Bridge,Outbound,17,273,1,Overcast,14.0,0.0,62.72,10000.0,4,0
2026-01-23 20:00:00,Vinh Tuy Bridge,Inbound,20,77,0,Overcast,13.0,0.0,71.66,10000.0,4,0
2026-01-23 20:00:00,Vinh Tuy Bridge,Outbound,20,67,0,Overcast,13.0,0.0,71.66,10000.0,4,0
2026-01-23 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,Overcast,13.4,0.0,74.17,9400.0,4,0
2026-01-23 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,Overcast,13.4,0.0,74.17,9400.0,4,0
2026-01-22 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Overcast,10.0,0.2,93.5,10000.0,3,0
2026-01-22 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Overcast,10.0,0.2,93.5,10000.0,3,0
2026-01-22 07:10:00,Vinh Tuy Bridge,Inbound,7,63,0,"Rain, Overcast",10.7,0.3,84.03,10200.0,3,0
2026-01-22 07:10:00,Vinh Tuy Bridge,Outbound,7,140,0,"Rain, Overcast",10.7,0.3,84.03,10200.0,3,0
2026-01-22 07:30:00,Vinh Tuy Bridge,Inbound,7,97,1,"Rain, Overcast",10.7,0.3,84.03,10200.0,3,0
2026-01-22 07:30:00,Vinh Tuy Bridge,Outbound,7,180,1,"Rain, Overcast",10.7,0.3,84.03,10200.0,3,0
2026-01-22 10:00:00,Vinh Tuy Bridge,Inbound,10,46,0,Overcast,10.4,0.1,87.82,6000.0,3,0
2026-01-22 10:00:00,Vinh Tuy Bridge,Outbound,10,55,0,Overcast,10.4,0.1,87.82,6000.0,3,0
2026-01-22 12:00:00,Vinh Tuy Bridge,Inbound,12,36,0,Overcast,12.0,0.0,71.47,10000.0,3,0
2026-01-22 12:00:00,Vinh Tuy Bridge,Outbound,12,48,0,Overcast,12.0,0.0,71.47,10000.0,3,0
2026-01-22 15:00:00,Vinh Tuy Bridge,Inbound,15,46,0,Overcast,13.0,0.0,66.93,10000.0,3,0
2026-01-22 15:00:00,Vinh Tuy Bridge,Outbound,15,61,0,Overcast,13.0,0.0,66.93,10000.0,3,0
2026-01-22 16:00:00,Vinh Tuy Bridge,Inbound,16,74,0,Overcast,12.7,0.0,70.15,10000.0,3,0
2026-01-22 16:00:00,Vinh Tuy Bridge,Outbound,16,88,0,Overcast,12.7,0.0,70.15,10000.0,3,0
2026-01-22 17:10:00,Vinh Tuy Bridge,Inbound,17,131,1,Overcast,12.0,0.0,71.47,10000.0,3,0
2026-01-22 17:10:00,Vinh Tuy Bridge,Outbound,17,154,1,Overcast,12.0,0.0,71.47,10000.0,3,0
2026-01-22 20:00:00,Vinh Tuy Bridge,Inbound,20,26,0,Overcast,12.0,0.0,71.47,10000.0,3,0
2026-01-22 20:00:00,Vinh Tuy Bridge,Outbound,20,52,0,Overcast,12.0,0.0,71.47,10000.0,3,0
2026-01-22 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,Overcast,12.0,0.0,68.49,10000.0,3,0
2026-01-22 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,Overcast,12.0,0.0,68.49,10000.0,3,0
2026-01-21 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Overcast,20.0,0.1,88.27,7000.0,2,0
2026-01-21 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Overcast,20.0,0.1,88.27,7000.0,2,0
2026-01-21 07:10:00,Vinh Tuy Bridge,Inbound,7,66,0,Overcast,19.4,0.0,84.5,10200.0,2,0
2026-01-21 07:10:00,Vinh Tuy Bridge,Outbound,7,157,1,Overcast,19.4,0.0,84.5,10200.0,2,0
2026-01-21 07:30:00,Vinh Tuy Bridge,Inbound,7,96,1,Overcast,19.4,0.0,84.5,10200.0,2,0
2026-01-21 07:30:00,Vinh Tuy Bridge,Outbound,7,200,1,Overcast,19.4,0.0,84.5,10200.0,2,0
2026-01-21 10:00:00,Vinh Tuy Bridge,Inbound,10,52,0,Overcast,18.1,0.1,78.26,10000.0,2,0
2026-01-21 10:00:00,Vinh Tuy Bridge,Outbound,10,57,0,Overcast,18.1,0.1,78.26,10000.0,2,0
2026-01-21 12:00:00,Vinh Tuy Bridge,Inbound,12,45,0,Overcast,15.0,0.1,82.26,10000.0,2,0
2026-01-21 12:00:00,Vinh Tuy Bridge,Outbound,12,51,0,Overcast,15.0,0.1,82.26,10000.0,2,0
2026-01-21 15:00:00,Vinh Tuy Bridge,Inbound,15,54,0,Overcast,14.0,0.0,82.14,10000.0,2,0
2026-01-21 15:00:00,Vinh Tuy Bridge,Outbound,15,68,0,Overcast,14.0,0.0,82.14,10000.0,2,0
2026-01-21 16:00:00,Vinh Tuy Bridge,Inbound,16,82,0,Overcast,14.4,0.0,82.73,10000.0,2,0
2026-01-21 16:00:00,Vinh Tuy Bridge,Outbound,16,104,0,Overcast,14.4,0.0,82.73,10000.0,2,0
2026-01-21 17:10:00,Vinh Tuy Bridge,Inbound,17,138,1,Overcast,14.0,0.0,76.84,10000.0,2,0
2026-01-21 17:10:00,Vinh Tuy Bridge,Outbound,17,156,1,Overcast,14.0,0.0,76.84,10000.0,2,0
2026-01-21 20:00:00,Vinh Tuy Bridge,Inbound,20,30,0,Overcast,13.0,0.0,82.01,10000.0,2,0
2026-01-21 20:00:00,Vinh Tuy Bridge,Outbound,20,41,0,Overcast,13.0,0.0,82.01,10000.0,2,0
2026-01-21 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,Overcast,12.5,0.0,87.65,10000.0,2,0
2026-01-21 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,Overcast,12.5,0.0,87.65,10000.0,2,0
2026-01-20 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Overcast,20.0,0.0,100.0,3000.0,1,0
2026-01-20 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Overcast,20.0,0.0,100.0,3000.0,1,0
2026-01-20 07:10:00,Vinh Tuy Bridge,Inbound,7,68,0,"Rain, Overcast",20.4,0.5,96.55,7300.0,1,0
2026-01-20 07:10:00,Vinh Tuy Bridge,Outbound,7,155,1,"Rain, Overcast",20.4,0.5,96.55,7300.0,1,0
2026-01-20 07:30:00,Vinh Tuy Bridge,Inbound,7,94,1,"Rain, Overcast",20.4,0.5,96.55,7300.0,1,0
2026-01-20 07:30:00,Vinh Tuy Bridge,Outbound,7,204,1,"Rain, Overcast",20.4,0.5,96.55,7300.0,1,0
2026-01-20 10:00:00,Vinh Tuy Bridge,Inbound,10,61,0,"Rain, Partially cloudy",23.8,0.3,81.33,8100.0,1,0
2026-01-20 10:00:00,Vinh Tuy Bridge,Outbound,10,53,0,"Rain, Partially cloudy",23.8,0.3,81.33,8100.0,1,0
2026-01-20 12:00:00,Vinh Tuy Bridge,Inbound,12,57,0,"Rain, Overcast",24.0,0.3,78.35,8000.0,1,0
2026-01-20 12:00:00,Vinh Tuy Bridge,Outbound,12,45,0,"Rain, Overcast",24.0,0.3,78.35,8000.0,1,0
2026-01-20 15:00:00,Vinh Tuy Bridge,Inbound,15,67,0,Overcast,25.0,0.1,69.36,10000.0,1,0
2026-01-20 15:00:00,Vinh Tuy Bridge,Outbound,15,56,0,Overcast,25.0,0.1,69.36,10000.0,1,0
2026-01-20 16:00:00,Vinh Tuy Bridge,Inbound,16,96,1,Partially cloudy,24.0,0.1,77.05,10000.0,1,0
2026-01-20 16:00:00,Vinh Tuy Bridge,Outbound,16,79,0,Partially cloudy,24.0,0.1,77.05,10000.0,1,0
2026-01-20 17:10:00,Vinh Tuy Bridge,Inbound,17,155,1,Clear,24.0,0.0,73.63,10000.0,1,0
2026-01-20 17:10:00,Vinh Tuy Bridge,Outbound,17,130,0,Clear,24.0,0.0,73.63,10000.0,1,0
2026-01-20 20:00:00,Vinh Tuy Bridge,Inbound,20,35,0,Partially cloudy,22.0,0.0,83.11,10000.0,1,0
2026-01-20 20:00:00,Vinh Tuy Bridge,Outbound,20,47,0,Partially cloudy,22.0,0.0,83.11,10000.0,1,0
2026-01-20 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,"Rain, Overcast",21.0,0.8,88.76,9400.0,1,0
2026-01-20 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,"Rain, Overcast",21.0,0.8,88.76,9400.0,1,0
2026-01-19 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Partially cloudy,20.0,0.0,88.27,4000.0,0,0
2026-01-19 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Partially cloudy,20.0,0.0,88.27,4000.0,0,0
2026-01-19 07:10:00,Vinh Tuy Bridge,Inbound,7,139,1,Overcast,20.1,0.0,92.87,7900.0,0,0
2026-01-19 07:10:00,Vinh Tuy Bridge,Outbound,7,275,1,Overcast,20.1,0.0,92.87,7900.0,0,0
2026-01-19 07:30:00,Vinh Tuy Bridge,Inbound,7,178,1,Overcast,20.1,0.0,92.87,7900.0,0,0
2026-01-19 07:30:00,Vinh Tuy Bridge,Outbound,7,373,1,Overcast,20.1,0.0,92.87,7900.0,0,0
2026-01-19 10:00:00,Vinh Tuy Bridge,Inbound,10,45,0,Overcast,20.8,0.1,92.88,4100.0,0,0
2026-01-19 10:00:00,Vinh Tuy Bridge,Outbound,10,72,0,Overcast,20.8,0.1,92.88,4100.0,0,0
2026-01-19 12:00:00,Vinh Tuy Bridge,Inbound,12,33,0,"Rain, Overcast",23.0,0.3,78.21,6000.0,0,0
2026-01-19 12:00:00,Vinh Tuy Bridge,Outbound,12,56,0,"Rain, Overcast",23.0,0.3,78.21,6000.0,0,0
2026-01-19 15:00:00,Vinh Tuy Bridge,Inbound,15,46,0,Partially cloudy,24.0,0.1,73.63,9000.0,0,0
2026-01-19 15:00:00,Vinh Tuy Bridge,Outbound,15,75,0,Partially cloudy,24.0,0.1,73.63,9000.0,0,0
2026-01-19 16:00:00,Vinh Tuy Bridge,Inbound,16,76,0,Partially cloudy,25.0,0.0,72.39,10200.0,0,0
2026-01-19 16:00:00,Vinh Tuy Bridge,Outbound,16,108,0,Partially cloudy,25.0,0.0,72.39,10200.0,0,0
2026-01-19 17:10:00,Vinh Tuy Bridge,Inbound,17,132,1,Partially cloudy,24.0,0.0,73.63,10000.0,0,0
2026-01-19 17:10:00,Vinh Tuy Bridge,Outbound,17,165,1,Partially cloudy,24.0,0.0,73.63,10000.0,0,0
2026-01-19 20:00:00,Vinh Tuy Bridge,Inbound,20,23,0,Partially cloudy,22.0,0.0,83.11,7000.0,0,0
2026-01-19 20:00:00,Vinh Tuy Bridge,Outbound,20,59,0,Partially cloudy,22.0,0.0,83.11,7000.0,0,0
2026-01-19 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,Partially cloudy,21.0,0.0,92.24,8400.0,0,0
2026-01-19 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,Partially cloudy,21.0,0.0,92.24,8400.0,0,0
2026-01-18 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Overcast,19.0,0.0,93.93,3000.0,6,0
2026-01-18 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Overcast,19.0,0.0,93.93,3000.0,6,0
2026-01-18 07:10:00,Vinh Tuy Bridge,Inbound,7,17,0,Overcast,19.5,0.0,94.77,7600.0,6,0
2026-01-18 07:10:00,Vinh Tuy Bridge,Outbound,7,20,0,Overcast,19.5,0.0,94.77,7600.0,6,0
2026-01-18 07:30:00,Vinh Tuy Bridge,Inbound,7,24,0,Overcast,19.5,0.0,94.77,7600.0,6,0
2026-01-18 07:30:00,Vinh Tuy Bridge,Outbound,7,27,0,Overcast,19.5,0.0,94.77,7600.0,6,0
2026-01-18 10:00:00,Vinh Tuy Bridge,Inbound,10,34,0,Overcast,21.1,0.0,89.08,8100.0,6,0
2026-01-18 10:00:00,Vinh Tuy Bridge,Outbound,10,44,0,Overcast,21.1,0.0,89.08,8100.0,6,0
2026-01-18 12:00:00,Vinh Tuy Bridge,Inbound,12,43,0,Overcast,22.0,0.1,83.11,4000.0,6,0
2026-01-18 12:00:00,Vinh Tuy Bridge,Outbound,12,58,0,Overcast,22.0,0.1,83.11,4000.0,6,0
2026-01-18 15:00:00,Vinh Tuy Bridge,Inbound,15,66,0,Overcast,24.0,0.1,73.63,5000.0,6,0
2026-01-18 15:00:00,Vinh Tuy Bridge,Outbound,15,87,0,Overcast,24.0,0.1,73.63,5000.0,6,0
2026-01-18 16:00:00,Vinh Tuy Bridge,Inbound,16,92,1,Overcast,24.4,0.0,73.75,9000.0,6,0
2026-01-18 16:00:00,Vinh Tuy Bridge,Outbound,16,115,0,Overcast,24.4,0.0,73.75,9000.0,6,0
2026-01-18 17:10:00,Vinh Tuy Bridge,Inbound,17,96,1,Partially cloudy,24.0,0.0,73.63,7000.0,6,0
2026-01-18 17:10:00,Vinh Tuy Bridge,Outbound,17,149,1,Partially cloudy,24.0,0.0,73.63,7000.0,6,0
2026-01-18 20:00:00,Vinh Tuy Bridge,Inbound,20,24,0,Partially cloudy,22.0,0.0,78.06,8000.0,6,0
2026-01-18 20:00:00,Vinh Tuy Bridge,Outbound,20,62,0,Partially cloudy,22.0,0.0,78.06,8000.0,6,0
2026-01-18 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,Partially cloudy,20.7,0.0,89.64,9100.0,6,0
2026-01-18 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,Partially cloudy,20.7,0.0,89.64,9100.0,6,0
2026-01-17 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Partially cloudy,20.0,0.0,93.97,5000.0,5,0
2026-01-17 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Partially cloudy,20.0,0.0,93.97,5000.0,5,0
2026-01-17 07:10:00,Vinh Tuy Bridge,Inbound,7,48,0,Overcast,20.1,0.0,96.99,7300.0,5,0
2026-01-17 07:10:00,Vinh Tuy Bridge,Outbound,7,51,0,Overcast,20.1,0.0,96.99,7300.0,5,0
2026-01-17 07:30:00,Vinh Tuy Bridge,Inbound,7,75,0,Overcast,20.1,0.0,96.99,7300.0,5,0
2026-01-17 07:30:00,Vinh Tuy Bridge,Outbound,7,73,0,Overcast,20.1,0.0,96.99,7300.0,5,0
2026-01-17 10:00:00,Vinh Tuy Bridge,Inbound,10,134,1,Overcast,20.5,0.0,95.75,3500.0,5,0
2026-01-17 10:00:00,Vinh Tuy Bridge,Outbound,10,120,0,Overcast,20.5,0.0,95.75,3500.0,5,0
2026-01-17 12:00:00,Vinh Tuy Bridge,Inbound,12,148,1,Overcast,20.0,0.0,93.97,3000.0,5,0
2026-01-17 12:00:00,Vinh Tuy Bridge,Outbound,12,127,0,Overcast,20.0,0.0,93.97,3000.0,5,0
2026-01-17 15:00:00,Vinh Tuy Bridge,Inbound,15,174,1,Overcast,22.0,0.1,83.11,5000.0,5,0
2026-01-17 15:00:00,Vinh Tuy Bridge,Outbound,15,145,0,Overcast,22.0,0.1,83.11,5000.0,5,0
2026-01-17 16:00:00,Vinh Tuy Bridge,Inbound,16,219,1,Partially cloudy,23.1,0.0,80.56,9300.0,5,0
2026-01-17 16:00:00,Vinh Tuy Bridge,Outbound,16,193,1,Partially cloudy,23.1,0.0,80.56,9300.0,5,0
2026-01-17 17:10:00,Vinh Tuy Bridge,Inbound,17,250,1,Overcast,22.0,0.0,83.11,7000.0,5,0
2026-01-17 17:10:00,Vinh Tuy Bridge,Outbound,17,232,1,Overcast,22.0,0.0,83.11,7000.0,5,0
2026-01-17 20:00:00,Vinh Tuy Bridge,Inbound,20,55,0,Clear,20.0,0.0,93.97,6000.0,5,0
2026-01-17 20:00:00,Vinh Tuy Bridge,Outbound,20,68,0,Clear,20.0,0.0,93.97,6000.0,5,0
2026-01-17 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,Overcast,19.8,0.0,90.82,8400.0,5,0
2026-01-17 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,Overcast,19.8,0.0,90.82,8400.0,5,0
2026-01-16 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Overcast,19.0,0.0,88.19,3000.0,4,0
2026-01-16 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Overcast,19.0,0.0,88.19,3000.0,4,0
2026-01-16 07:10:00,Vinh Tuy Bridge,Inbound,7,46,0,Overcast,19.4,0.0,94.67,7700.0,4,0
2026-01-16 07:10:00,Vinh Tuy Bridge,Outbound,7,67,0,Overcast,19.4,0.0,94.67,7700.0,4,0
2026-01-16 07:30:00,Vinh Tuy Bridge,Inbound,7,68,0,Overcast,19.4,0.0,94.67,7700.0,4,0
2026-01-16 07:30:00,Vinh Tuy Bridge,Outbound,7,94,0,Overcast,19.4,0.0,94.67,7700.0,4,0
2026-01-16 10:00:00,Vinh Tuy Bridge,Inbound,10,49,0,Partially cloudy,22.0,0.1,82.59,8100.0,4,0
2026-01-16 10:00:00,Vinh Tuy Bridge,Outbound,10,55,0,Partially cloudy,22.0,0.1,82.59,8100.0,4,0
2026-01-16 12:00:00,Vinh Tuy Bridge,Inbound,12,55,0,Overcast,23.0,0.0,73.46,5000.0,4,0
2026-01-16 12:00:00,Vinh Tuy Bridge,Outbound,12,51,0,Overcast,23.0,0.0,73.46,5000.0,4,0
2026-01-16 15:00:00,Vinh Tuy Bridge,Inbound,15,80,0,Overcast,23.0,0.0,78.21,5000.0,4,0
2026-01-16 15:00:00,Vinh Tuy Bridge,Outbound,15,73,0,Overcast,23.0,0.0,78.21,5000.0,4,0
2026-01-16 16:00:00,Vinh Tuy Bridge,Inbound,16,140,1,Partially cloudy,24.2,0.0,70.88,8600.0,4,0
2026-01-16 16:00:00,Vinh Tuy Bridge,Outbound,16,137,0,Partially cloudy,24.2,0.0,70.88,8600.0,4,0
2026-01-16 17:10:00,Vinh Tuy Bridge,Inbound,17,255,1,Partially cloudy,23.0,0.0,78.21,4000.0,4,0
2026-01-16 17:10:00,Vinh Tuy Bridge,Outbound,17,220,1,Partially cloudy,23.0,0.0,78.21,4000.0,4,0
2026-01-16 20:00:00,Vinh Tuy Bridge,Inbound,20,77,0,Overcast,22.0,0.0,83.11,4000.0,4,0
2026-01-16 20:00:00,Vinh Tuy Bridge,Outbound,20,67,0,Overcast,22.0,0.0,83.11,4000.0,4,0
2026-01-16 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,Overcast,22.0,0.0,84.37,8800.0,4,0
2026-01-16 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,Overcast,22.0,0.0,84.37,8800.0,4,0
2026-01-15 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Partially cloudy,19.0,0.0,82.75,5000.0,3,0
2026-01-15 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Partially cloudy,19.0,0.0,82.75,5000.0,3,0
2026-01-15 07:10:00,Vinh Tuy Bridge,Inbound,7,63,0,Overcast,18.4,0.0,90.44,4000.0,3,0
2026-01-15 07:10:00,Vinh Tuy Bridge,Outbound,7,140,0,Overcast,18.4,0.0,90.44,4000.0,3,0
2026-01-15 07:30:00,Vinh Tuy Bridge,Inbound,7,97,1,Overcast,18.4,0.0,90.44,4000.0,3,0
2026-01-15 07:30:00,Vinh Tuy Bridge,Outbound,7,180,1,Overcast,18.4,0.0,90.44,4000.0,3,0
2026-01-15 10:00:00,Vinh Tuy Bridge,Inbound,10,46,0,Partially cloudy,20.0,0.0,81.4,8800.0,3,0
2026-01-15 10:00:00,Vinh Tuy Bridge,Outbound,10,55,0,Partially cloudy,20.0,0.0,81.4,8800.0,3,0
2026-01-15 12:00:00,Vinh Tuy Bridge,Inbound,12,36,0,Partially cloudy,21.0,0.0,68.58,6000.0,3,0
2026-01-15 12:00:00,Vinh Tuy Bridge,Outbound,12,48,0,Partially cloudy,21.0,0.0,68.58,6000.0,3,0
2026-01-15 15:00:00,Vinh Tuy Bridge,Inbound,15,46,0,Overcast,21.0,0.0,68.58,5000.0,3,0
2026-01-15 15:00:00,Vinh Tuy Bridge,Outbound,15,61,0,Overcast,21.0,0.0,68.58,5000.0,3,0
2026-01-15 16:00:00,Vinh Tuy Bridge,Inbound,16,74,0,Overcast,21.8,0.0,72.52,8400.0,3,0
2026-01-15 16:00:00,Vinh Tuy Bridge,Outbound,16,88,0,Overcast,21.8,0.0,72.52,8400.0,3,0
2026-01-15 17:10:00,Vinh Tuy Bridge,Inbound,17,131,1,Overcast,22.0,0.0,68.77,5000.0,3,0
2026-01-15 17:10:00,Vinh Tuy Bridge,Outbound,17,154,1,Overcast,22.0,0.0,68.77,5000.0,3,0
2026-01-15 20:00:00,Vinh Tuy Bridge,Inbound,20,26,0,Overcast,21.0,0.0,77.92,5000.0,3,0
2026-01-15 20:00:00,Vinh Tuy Bridge,Outbound,20,52,0,Overcast,21.0,0.0,77.92,5000.0,3,0
2026-01-15 22:30:00,Vinh Tuy Bridge,Inbound,22,0,0,Overcast,20.3,0.0,86.01,8000.0,3,0
2026-01-15 22:30:00,Vinh Tuy Bridge,Outbound,22,0,0,Overcast,20.3,0.0,86.01,8000.0,3,0
2026-01-14 03:00:00,Vinh Tuy Bridge,Inbound,3,0,0,Partially cloudy,15.0,0.0,87.84,5000.0,2,0
2026-01-14 03:00:00,Vinh Tuy Bridge,Outbound,3,0,0,Partially cloudy,15.0,0.0,87.84,5000.0,2,0
2026-01-14 07:10:00,Vinh Tuy Bridge,Inbound,7,66,0,Clear,15.4,0.0,90.06,4000.0,2,0
2026-01-14 07:10:00,Vinh Tuy Bridge,Outbound,7,157,1,Clear,15.4,0.0,90.06,4000.0,2,0
2026-01-14 07:30:00,Vinh Tuy Bridge,Inbound,7,96,1,Clear,15.4,0.0,90.06,4000.0,2,0
2026-01-14 07:30:00,Vinh Tuy Bridge,Outbound,7,200,1,Clear,15.4,0.0,90.06,4000.0,2,0
2026-01-14 10:00:00,Vinh Tuy Bridge,Inbound,10,52,0,Partially cloudy,19.8,0.0,77.14,4400.0,2,0
2026-01-14 10:00:00,Vinh Tuy Bridge,Outbound,10,57,0,Partially cloudy,19.8,0.0,77.14,4400.0,2,0
2026-01-14 12:00:00,Vinh Tuy Bridge,Inbound,12,45,0,Partially cloudy,21.0,0.0,68.58,5000.0,2,0
2026-01-14 12:00:00,Vinh Tuy Bridge,Outbound,12,51,0,Partially cloudy,21.0,0.0,68.58,5000.0,2,0
2026-01-14 15:00:00,Vinh Tuy Bridge,Inbound,15,54,0,Partially cloudy,25.0,0.0,50.46,10000.0,2,0
2026-01-14 15:00:00,Vinh Tuy Bridge,Outbound,15,68,0,Partially cloudy,25.0,0.0,50.46,10000.0,2,0
2026-01-14 16:00:00,Vinh Tuy Bridge,Inbound,16,82,0,Partially cloudy,24.7,0.0,54.17,10200.0,2,0
